Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Years
20,Allen Robinson*,JAX,22,WR,16,16,151,80,53.00%,1400,17.5,14,61,90,9.3,5,87.5,0,2015
162,Alshon Jeffery,CHI,22,WR,10,6,48,24,50.00%,367,15.3,3,17,55,7.6,2.4,36.7,0,2012
14,Alshon Jeffery,CHI,24,WR,16,16,145,85,58.60%,1133,13.3,10,60,74,7.8,5.3,70.8,1,2014
59,Alshon Jeffery,CHI,25,WR,9,8,94,54,57.40%,807,14.9,4,43,50,8.6,6,89.7,1,2015
80,Alshon Jeffery,CHI,26,WR,12,12,94,52,55.30%,821,15.8,2,42,54,8.7,4.3,68.4,0,2016
54,Alshon Jeffery,PHI,27,WR,16,16,120,57,47.50%,789,13.8,9,44,53,6.6,3.6,49.3,0,2017
44,Alshon Jeffery,PHI,28,WR,13,13,92,65,70.70%,843,13,6,48,52,9.2,5,64.8,1,2018
93,Alshon Jeffery,PHI,29,WR,10,10,73,43,58.90%,490,11.4,4,36,38,6.7,4.3,49,0,2019
348,Alshon Jeffery,PHI,30,WR,7,2,13,6,46.20%,115,19.2,1,5,39,8.8,0.9,16.4,0,2020
10,Alshon Jeffery*,CHI,23,WR,16,14,148,89,60.10%,1421,16,7,62,80,9.6,5.6,88.8,3,2013
220,Alvis Whitted,JAX,26,WR,16,3,26,13,50.00%,137,10.5,3,7,37,5.3,0.8,8.6,1,2000
364,Alvis Whitted,JAX,27,WR,11,0,7,2,28.60%,17,8.5,0,1,10,2.4,0.2,1.5,0,2001
292,Alvis Whitted,OAK,29,WR,16,2,24,7,29.20%,106,15.1,1,3,36,4.4,0.4,6.6,0,2003
282,Alvis Whitted,OAK,30,WR,11,5,25,9,36.00%,227,25.2,2,8,57,9.1,0.8,20.6,0,2004
222,Alvis Whitted,OAK,31,WR,16,0,26,14,53.80%,183,13.1,0,9,26,7,0.9,11.4,0,2005
136,Alvis Whitted,OAK,32,WR,14,13,63,27,42.90%,299,11.1,0,17,33,4.7,1.9,21.4,1,2006
20,Amani Toomer,NYG,26,WR,16,14,124,78,62.90%,1094,14,7,60,54,8.8,4.9,68.4,1,2000
28,Amani Toomer,NYG,27,WR,16,14,141,72,51.10%,1054,14.6,5,55,60,7.5,4.5,65.9,2,2001
15,Amani Toomer,NYG,28,WR,16,16,134,82,61.20%,1343,16.4,8,59,82,10,5.1,83.9,0,2002
34,Amani Toomer,NYG,29,WR,16,16,152,63,41.40%,1057,16.8,5,48,77,7,3.9,66.1,0,2003
52,Amani Toomer,NYG,30,WR,15,14,107,51,47.70%,747,14.6,0,39,48,7,3.4,49.8,1,2004
45,Amani Toomer,NYG,31,WR,16,15,109,60,55.00%,684,11.4,7,38,37,6.3,3.8,42.8,0,2005
118,Amani Toomer,NYG,32,WR,8,8,43,32,74.40%,360,11.3,3,22,44,8.4,4,45,0,2006
42,Amani Toomer,NYG,33,WR,16,15,104,59,56.70%,760,12.9,3,42,40,7.3,3.7,47.5,0,2007
71,Amani Toomer,NYG,34,WR,16,12,88,48,54.50%,580,12.1,4,30,40,6.6,3,36.3,1,2008
296,Amara Darboh,SEA,23,WR,16,0,13,8,61.50%,71,8.9,0,2,16,5.5,0.5,4.4,0,2017
81,Amari Cooper,OAK,23,WR,14,12,96,48,50.00%,680,14.2,7,28,87,7.1,3.4,48.6,1,2017
11,Amari Cooper,DAL,26,WR,16,15,130,92,70.80%,1114,12.1,5,54,69,8.6,5.8,69.6,0,2020
39,Amari Cooper,DAL,27,WR,15,14,104,68,65.40%,865,12.7,8,45,41,8.3,4.5,57.7,1,2021
23,Amari Cooper,CLE,28,WR,17,17,132,78,59.10%,1160,14.9,9,61,55,8.8,4.6,68.2,0,2022
33,Amari Cooper*,OAK,21,WR,16,15,130,72,55.40%,1070,14.9,6,47,68,8.2,4.5,66.9,1,2015
17,Amari Cooper*,OAK,22,WR,16,14,132,83,62.90%,1153,13.9,5,49,64,8.7,5.2,72.1,2,2016
27,Amari Cooper*,2TM,24,WR,15,15,107,75,70.10%,1005,13.4,7,53,90,9.4,5,67,2,2018
23,Amari Cooper*,DAL,25,WR,16,16,119,79,66.40%,1189,15.1,8,54,53,10,4.9,74.3,0,2019
384,Amari Rodgers,GNB,22,WR,16,1,8,4,50.00%,45,11.3,0,2,19,5.6,0.3,2.8,2,2021
16,Amon-Ra St. Brown,DET,22,WR,17,9,119,90,75.60%,912,10.1,5,48,37,7.7,5.3,53.6,0,2021
7,Amon-Ra St. Brown*,DET,23,WR,16,16,146,106,72.60%,1161,11,6,68,49,8,6.6,72.6,0,2022
392,Andrae Thurman,GNB,24,WR,2,0,2,2,100.00%,12,6,0,0,9,6,1,6,0,2004
286,Andrae Thurman,2TM,25,WR,15,1,14,7,50.00%,92,13.1,0,0,33,6.6,0.5,6.1,1,2005
316,Andre Baccellia,ARI,25,WR,8,0,10,7,70.00%,45,6.4,0,4,11,4.5,0.9,5.6,0,2022
244,Andre Caldwell,CIN,23,WR,7,4,19,11,57.90%,78,7.1,0,4,15,4.1,1.6,11.1,0,2008
61,Andre Caldwell,CIN,24,WR,16,3,80,51,63.80%,432,8.5,3,29,24,5.4,3.2,27,4,2009
160,Andre Caldwell,CIN,25,WR,15,5,37,25,67.60%,345,13.8,0,16,53,9.3,1.7,23,1,2010
110,Andre Caldwell,CIN,26,WR,13,2,68,37,54.40%,317,8.6,3,16,49,4.7,2.8,24.4,0,2011
413,Andre Caldwell,DEN,27,WR,8,0,4,1,25.00%,18,18,0,1,18,4.5,0.1,2.3,0,2012
215,Andre Caldwell,DEN,28,WR,16,2,29,16,55.20%,200,12.5,3,12,36,6.9,1,12.5,0,2013
335,Andre Caldwell,DEN,29,WR,16,2,15,5,33.30%,47,9.4,0,4,15,3.1,0.3,2.9,0,2014
288,Andre Caldwell,DEN,30,WR,14,0,22,10,45.50%,72,7.2,2,4,24,3.3,0.7,5.1,0,2015
395,Andre Holmes,DAL,24,WR,7,0,2,2,100.00%,11,5.5,0,1,7,5.5,0.3,1.6,0,2012
172,Andre Holmes,OAK,25,WR,10,4,52,25,48.10%,431,17.2,1,22,40,8.3,2.5,43.1,0,2013
89,Andre Holmes,OAK,26,WR,16,13,99,47,47.50%,693,14.7,4,32,77,7,2.9,43.3,0,2014
249,Andre Holmes,OAK,27,WR,16,1,33,14,42.40%,201,14.4,4,9,49,6.1,0.9,12.6,0,2015
242,Andre Holmes,OAK,28,WR,16,2,25,14,56.00%,126,9,3,9,23,5,0.9,7.9,0,2016
251,Andre Holmes,BUF,29,WR,14,2,22,13,59.10%,120,9.2,3,10,36,5.5,0.9,8.6,0,2017
256,Andre Holmes,2TM,30,WR,15,3,24,13,54.20%,162,12.5,0,8,24,6.8,0.9,10.8,0,2018
27,Andre Johnson,HOU,22,WR,16,16,119,66,55.50%,976,14.8,4,46,46,8.2,4.1,61,0,2003
38,Andre Johnson,HOU,24,WR,13,13,114,63,55.30%,688,10.9,2,42,53,6,4.8,52.9,1,2005
40,Andre Johnson,HOU,26,WR,9,9,86,60,69.80%,851,14.2,8,39,77,9.9,6.7,94.6,1,2007
126,Andre Johnson,HOU,30,WR,7,7,51,33,64.70%,492,14.9,2,23,50,9.6,4.7,70.3,0,2011
15,Andre Johnson,HOU,33,WR,15,15,146,85,58.20%,936,11,3,50,35,6.4,5.7,62.4,3,2014
99,Andre Johnson,IND,34,WR,16,14,77,41,53.20%,503,12.3,4,32,35,6.5,2.6,31.4,0,2015
289,Andre Johnson,TEN,35,WR,8,4,22,9,40.90%,85,9.4,2,4,20,3.9,1.1,10.6,0,2016
20,Andre Johnson*,HOU,23,WR,16,16,138,79,57.20%,1142,14.5,6,53,54,8.3,4.9,71.4,1,2004
1,Andre Johnson*,HOU,25,WR,16,16,163,103,63.20%,1147,11.1,5,56,53,7,6.4,71.7,1,2006
6,Andre Johnson*,HOU,29,WR,13,13,138,86,62.30%,1216,14.1,8,59,60,8.8,6.6,93.5,1,2010
4,Andre Johnson*,HOU,31,WR,16,16,162,112,69.10%,1598,14.3,4,79,60,9.9,7,99.9,0,2012
3,Andre Johnson*,HOU,32,WR,16,16,181,109,60.20%,1407,12.9,5,69,62,7.8,6.8,87.9,0,2013
1,Andre Johnson*+,HOU,27,WR,16,16,171,115,67.30%,1575,13.7,8,79,65,9.2,7.2,98.4,1,2008
3,Andre Johnson*+,HOU,28,WR,16,16,171,101,59.10%,1569,15.5,9,70,72,9.2,6.3,98.1,1,2009
241,Andre King,CLE,28,WR,7,0,17,11,64.70%,149,13.5,0,4,48,8.8,1.6,21.3,1,2001
317,Andre King,CLE,29,WR,11,1,6,5,83.30%,41,8.2,0,2,13,6.8,0.5,3.7,0,2002
262,Andre King,CLE,30,WR,15,0,14,9,64.30%,88,9.8,0,5,28,6.3,0.6,5.9,0,2003
319,Andre King,CLE,31,WR,9,2,8,5,62.50%,49,9.8,0,2,16,6.1,0.6,5.4,0,2004
339,Andre Patton,LAC,25,WR,13,5,17,6,35.30%,56,9.3,0,4,15,3.3,0.5,4.3,0,2019
243,Andre Reed,WAS,36,WR,13,0,18,10,55.60%,103,10.3,1,8,21,5.7,0.8,7.9,0,2000
83,Andre Rison,OAK,33,WR,16,0,70,41,58.60%,606,14.8,6,29,49,8.7,2.6,37.9,0,2000
166,Andre Roberts,ARI,22,WR,15,2,49,24,49.00%,307,12.8,2,10,74,6.3,1.6,20.5,2,2010
68,Andre Roberts,ARI,23,WR,16,16,98,51,52.00%,586,11.5,2,28,45,6,3.2,36.6,1,2011
37,Andre Roberts,ARI,24,WR,15,15,114,64,56.10%,759,11.9,5,40,46,6.7,4.3,50.6,1,2012
97,Andre Roberts,ARI,25,WR,16,2,76,43,56.60%,471,11,2,22,34,6.2,2.7,29.4,0,2013
126,Andre Roberts,WAS,26,WR,16,4,73,36,49.30%,453,12.6,2,28,61,6.2,2.3,28.3,4,2014
284,Andre Roberts,WAS,27,WR,9,0,21,11,52.40%,135,12.3,0,5,38,6.4,1.2,15,0,2015
246,Andre Roberts,DET,28,WR,16,1,25,14,56.00%,188,13.4,1,9,44,7.5,0.9,11.8,2,2016
451,Andre Roberts,ATL,29,WR,16,0,4,1,25.00%,12,12,0,1,12,3,0.1,0.8,4,2017
499,Andre Roberts,2TM,33,WR,16,0,2,1,50.00%,35,35,0,1,35,17.5,0.1,2.2,3,2021
388,Andre Roberts*,BUF,31,WR,13,0,7,3,42.90%,20,6.7,0,1,7,2.9,0.2,1.5,1,2019
386,Andre Roberts*,BUF,32,WR,15,0,5,4,80.00%,34,8.5,0,2,16,6.8,0.3,2.3,3,2020
289,Andre Roberts*+,NYJ,30,WR,16,1,17,10,58.80%,79,7.9,1,4,20,4.6,0.6,4.9,3,2018
108,Andre' Davis,CLE,23,WR,16,4,72,37,51.40%,420,11.4,6,6,31,5.8,2.3,26.3,1,2002
89,Andre' Davis,CLE,24,WR,16,8,62,40,64.50%,576,14.4,5,28,49,9.3,2.5,36,2,2003
203,Andre' Davis,CLE,25,WR,7,7,35,16,45.70%,416,26,2,9,99,11.9,2.3,59.4,0,2004
264,Andre' Davis,NWE,26,WR,9,4,24,9,37.50%,190,21.1,1,8,60,7.9,1,21.1,0,2005
358,Andre' Davis,BUF,27,WR,16,1,7,2,28.60%,13,6.5,0,0,8,1.9,0.1,0.8,0,2006
119,Andre' Davis,HOU,28,WR,14,8,63,33,52.40%,583,17.7,3,19,53,9.3,2.4,41.6,1,2007
222,Andre' Davis,HOU,29,WR,12,0,28,13,46.40%,213,16.4,0,11,49,7.6,1.1,17.8,0,2008
302,Andre' Davis,HOU,30,WR,14,1,11,6,54.50%,59,9.8,0,3,21,5.4,0.4,4.2,0,2009
172,Andrew Hawkins,CIN,25,WR,13,0,34,23,67.60%,263,11.4,0,12,26,7.7,1.8,20.2,0,2011
69,Andrew Hawkins,CIN,26,WR,14,2,80,51,63.80%,533,10.5,4,24,59,6.7,3.6,38.1,1,2012
241,Andrew Hawkins,CIN,27,WR,8,0,18,12,66.70%,199,16.6,0,8,50,11.1,1.5,24.9,1,2013
51,Andrew Hawkins,CLE,28,WR,15,15,112,63,56.30%,824,13.1,2,44,65,7.4,4.2,54.9,0,2014
163,Andrew Hawkins,CLE,29,WR,8,8,43,27,62.80%,276,10.2,0,11,25,6.4,3.4,34.5,1,2015
136,Andrew Hawkins,CLE,30,WR,16,5,54,33,61.10%,324,9.8,3,20,33,6,2.1,20.3,0,2016
412,Andrew Turzilli,TEN,24,WR,3,0,2,2,100.00%,25,12.5,0,1,18,12.5,0.7,8.3,0,2015
286,Andy Isabella,ARI,23,WR,15,1,13,9,69.20%,189,21,1,4,88,14.5,0.6,12.6,0,2019
196,Andy Isabella,ARI,24,WR,13,2,35,21,60.00%,224,10.7,2,10,54,6.4,1.6,17.2,1,2020
484,Andy Isabella,ARI,25,WR,8,0,1,1,100.00%,13,13,0,1,13,13,0.1,1.6,0,2021
276,Andy Jones,DET,24,WR,8,3,24,11,45.80%,80,7.3,1,6,15,3.3,1.4,10,0,2018
40,Anquan Boldin,ARI,24,WR,10,9,104,56,53.80%,623,11.1,1,34,31,6,5.6,62.3,1,2004
3,Anquan Boldin,ARI,25,WR,14,14,171,102,59.60%,1402,13.7,7,69,54,8.2,7.3,100.1,2,2005
27,Anquan Boldin,ARI,27,WR,12,11,99,71,71.70%,853,12,9,43,44,8.6,5.9,71.1,2,2007
11,Anquan Boldin,ARI,29,WR,15,15,127,84,66.10%,1024,12.2,4,49,44,8.1,5.6,68.3,3,2009
37,Anquan Boldin,BAL,30,WR,16,16,109,64,58.70%,837,13.1,7,43,61,7.7,4,52.3,1,2010
48,Anquan Boldin,BAL,31,WR,14,14,106,57,53.80%,887,15.6,3,43,56,8.4,4.1,63.4,0,2011
32,Anquan Boldin,BAL,32,WR,15,15,112,65,58.00%,921,14.2,4,45,43,8.2,4.3,61.4,0,2012
14,Anquan Boldin,SFO,33,WR,16,16,129,85,65.90%,1179,13.9,7,63,63,9.1,5.3,73.7,0,2013
20,Anquan Boldin,SFO,34,WR,16,16,130,83,63.80%,1062,12.8,5,56,76,8.2,5.2,66.4,0,2014
37,Anquan Boldin,SFO,35,WR,14,13,111,69,62.20%,789,11.4,4,36,51,7.1,4.9,56.4,1,2015
40,Anquan Boldin,DET,36,WR,16,16,95,67,70.50%,584,8.7,8,41,35,6.1,4.2,36.5,0,2016
3,Anquan Boldin*,ARI,23,WR,16,16,165,101,61.20%,1377,13.6,8,62,71,8.3,6.3,86.1,3,2003
14,Anquan Boldin*,ARI,26,WR,16,16,152,83,54.60%,1203,14.5,4,55,64,7.9,5.2,75.2,1,2006
8,Anquan Boldin*,ARI,28,WR,12,11,127,89,70.10%,1038,11.7,11,56,79,8.2,7.4,86.5,4,2008
87,Anthony Armstrong,WAS,27,WR,15,11,86,44,51.20%,871,19.8,3,32,76,10.1,2.9,58.1,1,2010
294,Anthony Armstrong,WAS,28,WR,14,2,27,7,25.90%,103,14.7,2,4,50,3.8,0.5,7.4,0,2011
361,Anthony Armstrong,2TM,29,WR,6,0,9,3,33.30%,12,4,0,0,9,1.3,0.5,2,0,2012
404,Anthony Bright,CAR,25,WR,1,0,3,0,0.00%,0,,0,0,0,0,0,0,,2002
106,Anthony Gonzalez,IND,23,WR,13,9,51,37,72.50%,576,15.6,3,27,57,11.3,2.8,44.3,0,2007
44,Anthony Gonzalez,IND,24,WR,16,2,79,57,72.20%,664,11.6,4,36,58,8.4,3.6,41.5,0,2008
328,Anthony Gonzalez,IND,26,WR,2,0,9,5,55.60%,67,13.4,0,3,34,7.4,2.5,33.5,0,2010
463,Anthony Gonzalez,IND,27,WR,8,0,2,0,0.00%,0,,0,0,0,0,0,0,,2011
130,Anthony Miller,CHI,24,WR,15,4,54,33,61.10%,423,12.8,7,19,55,7.8,2.2,28.2,1,2018
66,Anthony Miller,CHI,25,WR,16,7,85,52,61.20%,656,12.6,2,34,35,7.7,3.3,41,1,2019
79,Anthony Miller,CHI,26,WR,16,6,76,49,64.50%,485,9.9,2,23,34,6.4,3.1,30.3,2,2020
339,Anthony Miller,2TM,27,WR,3,1,12,6,50.00%,25,4.2,1,3,10,2.1,2,8.3,0,2021
360,Anthony Mix,2TM,24,WR,9,0,5,3,60.00%,39,13,0,0,21,7.8,0.3,4.3,0,2007
298,Anthony Schwartz,CLE,21,WR,14,2,23,10,43.50%,135,13.5,1,6,44,5.9,0.7,9.6,0,2021
374,Anthony Schwartz,CLE,22,WR,11,1,10,4,40.00%,51,12.8,0,2,19,5.1,0.4,4.6,1,2022
230,Antoine Wesley,ARI,24,WR,15,4,32,19,59.40%,208,10.9,3,9,33,6.5,1.3,13.9,0,2021
436,Antonio Brown,WAS,27,WR,7,0,1,0,0.00%,0,,0,0,0,0,0,0,2,2005
218,Antonio Brown,PIT,22,WR,9,0,19,16,84.20%,167,10.4,0,11,26,8.8,1.8,18.6,1,2010
31,Antonio Brown,PIT,24,WR,13,10,106,66,62.30%,787,11.9,5,43,60,7.4,5.1,60.5,4,2012
356,Antonio Brown,NWE,31,WR,1,0,8,4,50.00%,56,14,1,3,20,7,4,56,0,2019
94,Antonio Brown,TAM,32,WR,8,4,62,45,72.60%,483,10.7,4,27,46,7.8,5.6,60.4,0,2020
97,Antonio Brown,TAM,33,WR,7,3,62,42,67.70%,545,13,4,29,62,8.8,6,77.9,0,2021
29,Antonio Brown*,PIT,23,WR,16,3,124,69,55.60%,1108,16.1,2,57,79,8.9,4.3,69.3,0,2011
2,Antonio Brown*,PIT,25,WR,16,14,167,110,65.90%,1499,13.6,8,70,56,9,6.9,93.7,1,2013
9,Antonio Brown*,PIT,30,WR,15,15,168,104,61.90%,1297,12.5,15,63,78,7.7,6.9,86.5,0,2018
1,Antonio Brown*+,PIT,26,WR,16,16,181,129,71.30%,1698,13.2,13,87,63,9.4,8.1,106.1,2,2014
1,Antonio Brown*+,PIT,27,WR,16,16,193,136,70.50%,1834,13.5,10,84,59,9.5,8.5,114.6,3,2015
2,Antonio Brown*+,PIT,28,WR,15,15,154,106,68.80%,1284,12.1,12,64,51,8.3,7.1,85.6,0,2016
5,Antonio Brown*+,PIT,29,WR,14,14,163,101,62.00%,1533,15.2,9,69,57,9.4,7.2,109.5,4,2017
84,Antonio Bryant,DAL,21,WR,16,15,93,44,47.30%,733,16.7,6,32,78,7.9,2.8,45.8,3,2002
94,Antonio Bryant,DAL,22,WR,16,5,83,39,47.00%,550,14.1,2,27,54,6.6,2.4,34.4,0,2003
37,Antonio Bryant,2TM,23,WR,15,8,99,58,58.60%,812,14,4,0,55,8.2,3.9,54.1,1,2004
29,Antonio Bryant,CLE,24,WR,16,15,123,69,56.10%,1009,14.6,4,44,54,8.2,4.3,63.1,1,2005
84,Antonio Bryant,SFO,25,WR,14,13,91,40,44.00%,733,18.3,3,29,72,8.1,2.9,52.4,0,2006
11,Antonio Bryant,TAM,27,WR,16,15,138,83,60.10%,1248,15,7,58,71,9,5.2,78,1,2008
104,Antonio Bryant,TAM,28,WR,13,11,86,39,45.30%,600,15.4,4,25,42,7,3,46.2,0,2009
83,Antonio Callaway,CLE,21,WR,16,11,79,43,54.40%,586,13.6,5,27,71,7.4,2.7,36.6,1,2018
299,Antonio Callaway,CLE,22,WR,4,2,15,8,53.30%,89,11.1,0,3,41,5.9,2,22.3,0,2019
419,Antonio Callaway,MIA,23,WR,5,1,4,2,50.00%,20,10,0,1,13,5,0.4,4,0,2020
439,Antonio Chatman,GNB,24,WR,16,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2003
163,Antonio Chatman,GNB,25,WR,16,2,45,22,48.90%,246,11.2,1,15,21,5.5,1.4,15.4,3,2004
58,Antonio Chatman,GNB,26,WR,16,3,86,49,57.00%,549,11.2,4,31,25,6.4,3.1,34.3,0,2005
341,Antonio Chatman,CIN,27,WR,3,0,5,3,60.00%,22,7.3,0,2,10,4.4,1,7.3,0,2006
194,Antonio Chatman,CIN,28,WR,13,1,29,19,65.50%,149,7.8,1,9,15,5.1,1.5,11.5,0,2007
166,Antonio Chatman,CIN,29,WR,10,1,31,21,67.70%,194,9.2,0,10,25,6.3,2.1,19.4,1,2008
43,Antonio Freeman,GNB,28,WR,15,15,120,62,51.70%,912,14.7,9,47,67,7.6,4.1,60.8,1,2000
58,Antonio Freeman,GNB,29,WR,16,16,108,52,48.10%,818,15.7,6,40,63,7.6,3.3,51.1,1,2001
79,Antonio Freeman,PHI,30,WR,16,1,80,46,57.50%,600,13,4,28,59,7.5,2.9,37.5,0,2002
214,Antonio Freeman,GNB,31,WR,15,0,22,14,63.60%,141,10.1,0,9,15,6.4,0.9,9.4,0,2003
454,Antonio Gandy-Golden,WAS,22,WR,6,2,7,1,14.30%,3,3,0,0,3,0.4,0.2,0.5,0,2020
77,Antwaan Randle El,PIT,23,WR,16,0,65,47,72.30%,489,10.4,2,22,36,7.5,2.9,30.6,4,2002
102,Antwaan Randle El,PIT,24,WR,16,1,56,37,66.10%,364,9.8,1,21,32,6.5,2.3,22.8,5,2003
74,Antwaan Randle El,PIT,25,WR,16,7,63,43,68.30%,601,14,3,29,39,9.5,2.7,37.6,5,2004
104,Antwaan Randle El,PIT,26,WR,16,15,69,35,50.70%,558,15.9,1,23,63,8.1,2.2,34.9,4,2005
117,Antwaan Randle El,WAS,27,WR,16,16,63,32,50.80%,351,11,3,20,34,5.6,2,21.9,2,2006
61,Antwaan Randle El,WAS,28,WR,15,13,77,51,66.20%,728,14.3,1,37,54,9.5,3.4,48.5,3,2007
58,Antwaan Randle El,WAS,29,WR,16,16,87,53,60.90%,593,11.2,4,34,31,6.8,3.3,37.1,2,2008
69,Antwaan Randle El,WAS,30,WR,16,3,77,50,64.90%,530,10.6,0,33,44,6.9,3.1,33.1,4,2009
180,Antwaan Randle El,PIT,31,WR,16,0,39,22,56.40%,253,11.5,0,15,34,6.5,1.4,15.8,2,2010
334,ArDarius Stewart,NYJ,24,WR,15,2,13,6,46.20%,82,13.7,0,2,46,6.3,0.4,5.5,0,2017
159,Armon Binns,2TM,23,WR,11,5,40,24,60.00%,277,11.5,1,0,48,6.9,2.2,25.2,1,2012
434,Arnaz Battle,SFO,23,WR,8,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2003
283,Arnaz Battle,SFO,24,WR,14,0,15,8,53.30%,143,17.9,0,4,65,9.5,0.6,10.2,2,2004
115,Arnaz Battle,SFO,25,WR,10,8,54,32,59.30%,363,11.3,3,20,39,6.7,3.2,36.3,1,2005
45,Arnaz Battle,SFO,26,WR,16,15,85,59,69.40%,686,11.6,3,36,56,8.1,3.7,42.9,2,2006
63,Arnaz Battle,SFO,27,WR,16,15,104,50,48.10%,600,12,5,28,57,5.8,3.1,37.5,3,2007
150,Arnaz Battle,SFO,28,WR,9,0,42,24,57.10%,318,13.3,0,18,36,7.6,2.7,35.3,1,2008
319,Arnaz Battle,SFO,29,WR,15,0,5,5,100.00%,40,8,0,2,12,8,0.3,2.7,6,2009
440,Arnaz Battle,PIT,30,WR,15,0,2,0,0.00%,0,,0,0,0,0,0,0,,2010
454,Arnaz Battle,PIT,31,WR,10,0,1,0,0.00%,0,,0,0,0,0,0,0,,2011
258,Arnold Jackson,ARI,24,WR,16,2,15,9,60.00%,44,4.9,0,3,16,2.9,0.6,2.8,0,2001
316,Arnold Jackson,ARI,25,WR,16,0,9,5,55.60%,42,8.4,1,2,11,4.7,0.3,2.6,2,2002
159,Arrelious Benn,TAM,22,WR,15,9,38,25,65.80%,395,15.8,2,17,64,10.4,1.7,26.3,1,2010
135,Arrelious Benn,TAM,23,WR,14,14,51,30,58.80%,441,14.7,3,15,65,8.6,2.1,31.5,0,2011
339,Arrelious Benn,TAM,24,WR,8,1,6,4,66.70%,26,6.5,0,0,9,4.3,0.5,3.3,1,2012
338,Arrelious Benn,JAX,28,WR,15,0,10,5,50.00%,116,23.2,1,3,51,11.6,0.3,7.7,0,2016
428,Arrelious Benn,JAX,29,WR,9,0,2,1,50.00%,12,12,0,1,12,6,0.1,1.3,0,2017
119,Ashley Lelie,DEN,22,WR,16,1,53,35,66.00%,525,15,2,24,48,9.9,2.2,32.8,0,2002
101,Ashley Lelie,DEN,23,WR,16,10,81,37,45.70%,628,17,2,25,60,7.8,2.3,39.3,0,2003
46,Ashley Lelie,DEN,24,WR,16,16,101,54,53.50%,1084,20.1,7,40,58,10.7,3.4,67.8,0,2004
76,Ashley Lelie,DEN,25,WR,16,13,88,42,47.70%,770,18.3,1,29,56,8.8,2.6,48.1,0,2005
131,Ashley Lelie,ATL,26,WR,15,10,68,28,41.20%,430,15.4,1,22,51,6.3,1.9,28.7,0,2006
256,Ashley Lelie,SFO,27,WR,15,3,27,10,37.00%,115,11.5,0,3,47,4.3,0.7,7.7,1,2007
250,Ashley Lelie,OAK,28,WR,13,6,45,11,24.40%,197,17.9,2,9,51,4.4,0.8,15.2,0,2008
407,Ashton Dulin,IND,22,WR,13,0,2,2,100.00%,17,8.5,0,0,13,8.5,0.2,1.3,0,2019
393,Ashton Dulin,IND,23,WR,13,0,6,3,50.00%,53,17.7,0,2,34,8.8,0.2,4.1,1,2020
260,Ashton Dulin,IND,24,WR,17,1,22,13,59.10%,173,13.3,2,9,62,7.9,0.8,10.2,0,2021
235,Ashton Dulin,IND,25,WR,12,2,22,15,68.20%,207,13.8,1,12,39,9.4,1.3,17.3,0,2022
375,Atnaf Harris,HOU,23,WR,1,1,2,1,50.00%,8,8,0,0,8,4,1,8,0,2002
371,Auden Tate,CIN,21,WR,7,0,12,4,33.30%,35,8.8,0,2,15,2.9,0.6,5,0,2018
104,Auden Tate,CIN,22,WR,12,10,80,40,50.00%,575,14.4,1,29,33,7.2,3.3,47.9,1,2019
258,Auden Tate,CIN,23,WR,9,2,22,14,63.60%,150,10.7,0,9,19,6.8,1.6,16.7,0,2020
415,Auden Tate,CIN,24,WR,7,0,4,3,75.00%,39,13,1,3,18,9.8,0.4,5.6,0,2021
273,Aundrae Allison,MIN,21,WR,11,0,19,8,42.10%,122,15.3,0,5,35,6.4,0.7,11.1,2,2007
257,Aundrae Allison,MIN,22,WR,15,0,21,10,47.60%,109,10.9,0,8,21,5.2,0.7,7.3,2,2008
293,Austin Carr,NOR,25,WR,14,2,14,9,64.30%,97,10.8,2,5,25,6.9,0.6,6.9,0,2018
442,Austin Carr,NOR,26,WR,6,3,4,1,25.00%,9,9,0,1,9,2.3,0.2,1.5,0,2019
392,Austin Carr,NOR,27,WR,6,0,4,3,75.00%,27,9,1,3,11,6.8,0.5,4.5,0,2020
39,Austin Collie,IND,24,WR,16,5,89,60,67.40%,676,11.3,7,37,39,7.6,3.8,42.3,0,2009
49,Austin Collie,IND,25,WR,9,6,71,58,81.70%,649,11.2,8,32,73,9.1,6.4,72.1,1,2010
52,Austin Collie,IND,26,WR,16,5,96,54,56.30%,514,9.5,1,35,27,5.4,3.4,32.1,0,2011
418,Austin Collie,IND,27,WR,1,0,1,1,100.00%,6,6,0,0,6,6,1,6,0,2012
307,Austin Collie,NWE,28,WR,7,1,11,6,54.50%,63,10.5,0,6,19,5.7,0.9,9,0,2013
330,Austin Mack,NYG,23,WR,11,1,11,7,63.60%,91,13,0,5,50,8.3,0.6,8.3,0,2020
148,Austin Pettis,STL,23,WR,12,3,48,27,56.30%,256,9.5,0,14,35,5.3,2.3,21.3,2,2011
138,Austin Pettis,STL,24,WR,14,2,48,30,62.50%,261,8.7,4,16,36,5.4,2.1,18.6,0,2012
118,Austin Pettis,STL,25,WR,16,6,63,38,60.30%,399,10.5,4,25,31,6.3,2.4,24.9,1,2013
250,Austin Pettis,2TM,26,WR,9,0,17,12,70.60%,118,9.8,1,0,27,6.9,1.3,13.1,0,2014
